image,iden_precision_acc,iden_recall_acc,idiv_precision_acc,idiv_recall_acc,random_precision_acc,random_recall_acc
000000324715.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000324818.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000324927.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000325114.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000325306.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000325527.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000327780.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000327890.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000328030.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000328683.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000328959.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000329080.jpg,0.5,1.0,1.0,1.0,0.0,0.0
000000329319.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000329447.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000330790.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000331075.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000331569.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000332455.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000333069.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000333237.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000333772.jpg,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
000000333956.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000334977.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000335081.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000335450.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000335529.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000335658.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000335800.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000335954.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000337498.jpg,0.5,1.0,0.5,1.0,0.0,0.0
000000337987.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000338191.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000338325.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000338428.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000338560.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000338718.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000338901.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000340015.jpg,1.0,0.5,1.0,1.0,0.0,0.0
000000340930.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000341058.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000342186.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000342295.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000343076.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000343934.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000344059.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000344100.jpg,0.0,0.0,0.5,1.0,0.0,0.0
000000344621.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000344795.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000344909.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000345261.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000346638.jpg,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
000000346905.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000347163.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000347335.jpg,0.3333333333333333,0.5,0.5,0.5,0.0,0.0
000000347456.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000347544.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000347930.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000348012.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000348045.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000348216.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000348243.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000348481.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000348488.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000349302.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000349837.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000350054.jpg,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0
000000350488.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000350607.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000351331.jpg,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
000000351589.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000352584.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000353096.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000353970.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000354753.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000354829.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000355240.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000355610.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000355905.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000356261.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000356347.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000356432.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000356968.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000357081.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000357430.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000357501.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000357903.jpg,0.0,0.0,0.5,1.0,0.0,0.0
000000357941.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000359135.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000359219.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000359781.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000359855.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000359937.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000360393.jpg,0.5,0.5,0.5,0.5,0.0,0.0
000000360951.jpg,0.6666666666666666,1.0,1.0,0.5,0.0,0.0
000000361180.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000361268.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000361571.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000362434.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000363461.jpg,0.0,0.0,0.5,0.3333333333333333,0.0,0.0
000000364166.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000364297.jpg,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
000000364636.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000365098.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000365207.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000366141.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000366199.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000366225.jpg,0.0,0.0,1.0,0.5,0.0,0.0
000000366611.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000367082.jpg,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
000000367386.jpg,0.5,0.5,1.0,0.5,0.0,0.0
000000367569.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000368335.jpg,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
000000368684.jpg,1.0,0.75,1.0,0.25,0.0,0.0
000000368900.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000368982.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000369081.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000369751.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000369757.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000370478.jpg,1.0,0.25,0.0,0.0,0.0,0.0
000000370900.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000371677.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000372260.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000372317.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000372466.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000372718.jpg,0.0,0.0,0.5,1.0,0.0,0.0
000000374551.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000375015.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000375078.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000375430.jpg,0.5,0.5,1.0,0.5,0.0,0.0
000000376264.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000376278.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000376284.jpg,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
000000376442.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000376478.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000377000.jpg,0.5,1.0,1.0,1.0,0.0,0.0
000000377497.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000377575.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000377670.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000377882.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000378099.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000378605.jpg,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
000000379453.jpg,1.0,1.0,1.0,1.0,1.0,1.0
000000379476.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000379533.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000379842.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000380203.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000382030.jpg,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
000000382088.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000382743.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000383386.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000383621.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000383676.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000384350.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000384513.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000384616.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000384651.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000384661.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000385205.jpg,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
000000385719.jpg,0.5,1.0,1.0,1.0,0.0,0.0
000000385997.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000386457.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000387098.jpg,0.5,0.5,0.6666666666666666,1.0,0.0,0.0
000000387383.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000387387.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000388258.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000389933.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000390301.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000391144.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000392818.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000393014.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000393282.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000394328.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000395343.jpg,0.0,0.0,0.0,0.0,1.0,0.5
000000396526.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000396729.jpg,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
000000397639.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000398810.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000399560.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000399655.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000400082.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000401991.jpg,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
000000402346.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000402433.jpg,0.0,0.0,0.5,0.5,0.0,0.0
000000402473.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000402992.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000403353.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000403817.jpg,1.0,0.6666666666666666,0.0,0.0,0.0,0.0
000000404128.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000404191.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000404479.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000404568.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000405205.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000405306.jpg,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
000000405432.jpg,0.0,0.0,1.0,0.5,0.0,0.0
000000405970.jpg,1.0,0.5,1.0,0.5,0.0,0.0
000000405972.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000407403.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000407518.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000407960.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000408830.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000409268.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000409630.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000410428.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000410487.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000410878.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000411665.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000412240.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000412887.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000413247.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000414133.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000414261.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000414638.jpg,0.0,0.0,1.0,0.25,0.0,0.0
000000415238.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000415716.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000415741.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000416256.jpg,0.0,0.0,0.3333333333333333,0.5,0.0,0.0
000000416330.jpg,1.0,1.0,0.5,0.5,0.0,0.0
000000416758.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000416885.jpg,1.0,0.25,1.0,0.25,0.0,0.0
000000417043.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000417085.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000417465.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000417608.jpg,0.5,1.0,0.3333333333333333,1.0,0.0,0.0
000000417876.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000418281.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000418961.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000419098.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000419312.jpg,0.5,0.5,0.5,0.5,0.0,0.0
000000419601.jpg,0.0,0.0,1.0,0.5,0.0,0.0
000000419653.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000420230.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000420472.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000421834.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000421923.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000423519.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000423971.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000424545.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000424776.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000425390.jpg,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
000000426166.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000426253.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000426297.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000426372.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000427500.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000428280.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000428867.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000429530.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000429623.jpg,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
000000430056.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000430286.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000430871.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000430973.jpg,0.5,1.0,0.5,1.0,0.0,0.0
000000431568.jpg,1.0,0.5,1.0,1.0,0.0,0.0
000000431727.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000432468.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000433134.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000433192.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000433243.jpg,1.0,0.5,1.0,1.0,0.0,0.0
000000433374.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000433774.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000434479.jpg,0.6,1.0,1.0,0.3333333333333333,0.0,0.0
000000434996.jpg,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
000000435003.jpg,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
000000435299.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000435880.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000436315.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000436551.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000437392.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000438226.jpg,1.0,0.5,1.0,0.25,0.0,0.0
000000438269.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000439623.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000440507.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000442323.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000442661.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000443303.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000443498.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000445248.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000445365.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000445439.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000445675.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000446207.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000446522.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000446574.jpg,0.5,1.0,0.5,1.0,0.0,0.0
000000446703.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000447169.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000447200.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000447313.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000447342.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000448448.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000449190.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000449406.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000450100.jpg,0.0,0.0,1.0,0.25,0.0,0.0
000000450439.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000451090.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000451571.jpg,0.0,0.0,0.5,0.3333333333333333,0.0,0.0
000000451693.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000452084.jpg,0.0,0.0,1.0,0.25,0.0,0.0
000000452122.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000452321.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000452891.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000453040.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000453341.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000453584.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000453722.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000453860.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000453981.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000454661.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000454750.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000454978.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000455716.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000455981.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000456143.jpg,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0
000000456292.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000456394.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000456865.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000458410.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000459396.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000459467.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000459500.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000459757.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000460229.jpg,1.0,0.5,1.0,0.5,0.0,0.0
000000460927.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000460929.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000461036.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000461573.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000462629.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000462756.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000463037.jpg,0.5,1.0,1.0,1.0,0.0,0.0
000000463527.jpg,1.0,0.6666666666666666,0.0,0.0,0.0,0.0
000000463647.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000464251.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000464358.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000464522.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000464872.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000465430.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000465675.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000466156.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000466256.jpg,1.0,1.0,1.0,0.5,0.0,0.0
000000466339.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000466567.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000467776.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000468245.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000469652.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000470121.jpg,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
000000472375.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000473821.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000473974.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000474164.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000474881.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000475150.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000475223.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000475732.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000475779.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000475904.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000476704.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000476787.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000476810.jpg,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
000000478136.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000478393.jpg,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
000000478474.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000479732.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000480212.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000480842.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000481159.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000482100.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000482477.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000482970.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000483050.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000483531.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000484029.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000484296.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000485130.jpg,0.0,0.0,1.0,0.5,0.0,0.0
000000485237.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000485895.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000485972.jpg,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
000000486040.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000486046.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000486479.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000486573.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000487583.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000488075.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000488385.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000488736.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000490413.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000490470.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000491497.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000491613.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000491757.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000492992.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000493019.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000493284.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000493334.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000493613.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000493799.jpg,0.5,0.5,1.0,0.5,0.0,0.0
000000494427.jpg,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
000000494634.jpg,0.0,0.0,0.5,0.5,0.0,0.0
000000495054.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000495448.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000497628.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000498286.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000498463.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000498709.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000498857.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000499109.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000499313.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000499768.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000499775.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000500049.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000500613.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000501243.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000502599.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000502732.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000503823.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000504439.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000504580.jpg,1.0,1.0,1.0,1.0,0.0,0.0
